min_y,min_x,max_y,max_x
3944,3339,3973,3368
8411,8206,8440,8235
15239,13424,15268,13453
6133,9095,6162,9124
10756,9621,10785,9650
15940,11801,15969,11830
13538,10656,13567,10685
9044,7039,9073,7068
11243,15155,11272,15184
15006,9040,15035,9069
2598,9671,2627,9700
16149,2490,16178,2519
12193,4260,12222,4289
10756,1822,10785,1851
12688,150,12717,179
4186,8835,4215,8864
11351,2040,11380,2069
5640,7683,5669,7712
4024,5586,4053,5615
3940,11590,3969,11619
15728,66,15757,95
14018,148,14047,177
7263,12147,7292,12176
12717,7357,12746,7386
15620,4977,15649,5006
3444,6874,3473,6903
12394,11349,12423,11378
1738,4065,1767,4094
121,15548,150,15577
1421,11353,1450,11382
4621,13679,4650,13708
10844,717,10873,746
14858,13444,14887,13473
11676,5906,11705,5935
7355,4328,7384,4357
8078,15824,8107,15853
5917,15454,5946,15483
3724,5430,3753,5459
1192,13857,1221,13886
3087,13628,3116,13657
719,1079,748,1108
4660,9225,4689,9254
1479,10704,1508,10733
4733,1892,4762,1921
5496,3819,5525,3848
10558,4296,10587,4325
6122,5648,6151,5677
2799,11171,2828,11200
12229,5133,12258,5162
8330,5987,8359,6016
14005,1930,14034,1959
8836,9923,8865,9952
3570,9856,3599,9885
5709,13017,5738,13046
8126,3887,8155,3916
1314,2240,1343,2269
11698,616,11727,645
6809,3714,6838,3743
12109,1846,12138,1875
15276,3702,15305,3731
11933,673,11962,702
4362,5949,4391,5978
12739,8734,12768,8763
15327,2857,15356,2883
4089,14042,4118,14071
1791,14229,1820,14258
9779,12606,9808,12635
984,3925,1013,3954
4489,4936,4518,4965
7883,5500,7912,5529
2835,14808,2864,14837
9748,562,9777,591
3302,2910,3331,2939
8628,15910,8657,15939
9949,8737,9978,8766
4127,11925,4156,11954
15978,10746,16007,10775
7848,14806,7877,14835
14494,191,14523,220
5840,11364,5869,11393
2625,8785,2654,8814
2961,5031,2990,5060
14054,4315,14083,4344
11419,11694,11448,11723
5809,9089,5838,9118
10688,7624,10717,7653
10804,8315,10833,8344
9050,9461,9079,9490
15794,9291,15823,9320
8157,8366,8186,8395
612,4849,641,4878
2595,14989,2624,15018
8519,7783,8548,7812
1714,5177,1743,5206
12799,5199,12828,5228
7674,15263,7703,15292
8129,15487,8158,15516
14111,12339,14140,12368
6029,16067,6058,16096
9534,1988,9563,2017
10326,9794,10355,9823
13386,9913,13415,9942
13111,4879,13140,4908
8222,12959,8251,12988
2982,8238,3011,8267
4377,2334,4406,2363
6604,2058,6633,2087
11268,9194,11297,9223
14019,5349,14048,5378
15203,16147,15232,16176
13564,881,13593,910
7952,1865,7981,1894
8287,2604,8316,2633
7954,13548,7983,13577
4308,9547,4337,9576
7515,13287,7544,13316
12280,10942,12309,10971
7411,10786,7440,10815
57,4717,86,4746
8174,2626,8203,2655
6981,2888,7010,2917
4722,14281,4751,14310
3811,9285,3840,9314
570,13717,599,13746
11771,14790,11800,14819
15238,8057,15267,8086
12553,6678,12582,6707
5332,1039,5361,1068
866,2529,895,2558
15283,13871,15312,13900
16349,10201,16378,10230
12526,13439,12555,13468
5664,6103,5693,6132
12160,6951,12189,6980
8413,3249,8442,3278
6048,6197,6077,6226
8291,11381,8320,11410
4889,14229,4918,14258
5805,8286,5834,8315
4551,5058,4580,5087
12686,12143,12715,12172
13069,11677,13098,11706
8827,14655,8856,14684
12935,13362,12964,13391
10474,2504,10503,2533
8412,16098,8441,16127
4010,921,4039,950
1048,16305,1077,16334
9820,671,9849,700
4424,12801,4453,12830
8560,13933,8589,13962
13223,10440,13252,10469
2124,9262,2153,9291
10846,3093,10875,3122
7592,11251,7621,11280
5310,277,5339,306
11583,6057,11612,6086
4858,5650,4887,5679
6252,12668,6281,12697
14059,248,14088,277
8507,3029,8536,3058
8659,8349,8688,8378
4704,330,4733,359
7925,1118,7954,1147
9960,13028,9989,13057
625,3974,654,4003
8524,13533,8553,13562
13918,1384,13947,1413
9024,5996,9053,6025
855,5719,884,5748
9726,10224,9755,10253
14258,15222,14287,15251
6350,1328,6379,1357
15762,4053,15791,4082
12820,8169,12849,8198
4963,13120,4992,13149
14875,911,14904,940
10041,8997,10070,9026
14751,1225,14780,1254
12944,8596,12973,8625
9699,7473,9728,7502
8488,3671,8517,3700
10833,5807,10862,5836
11121,1948,11150,1977
12071,13364,12100,13393
8897,14577,8926,14606
12554,5875,12583,5904
11958,11189,11987,11218
2882,12777,2911,12806
1198,1715,1227,1744
13454,14563,13483,14592
16024,4352,16053,4381
10016,2003,10045,2032
7145,10119,7174,10148
3990,9282,4019,9311
12033,3247,12062,3276
10504,9216,10533,9245
16308,11908,16337,11937
11981,2552,12010,2581
15924,8822,15953,8851
9948,2751,9977,2780
4629,13502,4658,13531
9761,4304,9790,4333
14482,8049,14511,8078
6963,10743,6992,10772
9090,9992,9119,10021
3348,15769,3377,15798
5393,11580,5422,11609
6518,2402,6547,2431
14188,13848,14217,13877
8130,14480,8159,14509
15750,9012,15779,9041
1765,853,1794,882
15216,2900,15245,2929
13298,14885,13327,14914
5271,10422,5300,10451
3046,6474,3075,6503
13194,2065,13223,2094
5365,9808,5394,9837
14086,87,14115,116
14437,3695,14466,3724
9997,5210,10026,5239
7669,4424,7698,4453
4770,2934,4799,2963
12402,16233,12431,16262
8872,11862,8901,11891
1355,10868,1384,10897
8757,747,8786,776
10016,14122,10045,14151
10871,14187,10900,14216
8635,8874,8664,8903
12749,1560,12778,1589
9524,2906,9553,2935
11282,1122,11311,1151
5406,2881,5435,2910
2067,6660,2096,6689
9797,10403,9826,10432
2445,4212,2474,4241
11120,1992,11149,2021
6001,12767,6030,12796
1899,10301,1928,10330
13069,16281,13098,16310
5116,4736,5145,4765
1533,14845,1562,14874
15811,15850,15840,15879
2855,765,2884,794
2816,11156,2845,11185
5130,2279,5159,2308
8626,4992,8655,5021
12568,7843,12597,7872
6493,8585,6522,8614
12870,10142,12899,10171
3603,1450,3632,1479
9409,7711,9438,7740
613,10985,642,11014
5208,4390,5237,4419
2799,7372,2828,7401
3118,13095,3147,13124
9033,10761,9062,10790
2586,3366,2615,3395
16239,4509,16268,4538
12536,2776,12565,2805
11740,6985,11769,7014
13582,3826,13611,3855
13591,5908,13620,5937
6760,5448,6789,5477
3352,9202,3381,9231
515,10557,544,10586
4890,616,4919,645
5704,3890,5733,3919
6811,4500,6840,4529
7838,503,7867,532
9490,15496,9519,15525
11661,16289,11690,16318
8671,16029,8700,16058
3317,1123,3346,1152
7768,13674,7797,13703
15227,10755,15256,10784
12575,1189,12604,1218
9229,9650,9258,9679
1734,12426,1763,12455
6057,13197,6086,13226
13954,11730,13983,11759
5126,2031,5155,2060
14851,5110,14880,5139
2856,15027,2885,15056
11871,662,11900,691
8126,8218,8155,8247
9912,6803,9941,6832
6236,7388,6265,7413
12985,13808,13014,13837
14680,8668,14709,8697
2160,6026,2189,6055
15247,11901,15276,11930
2108,4153,2137,4182
14491,14140,14520,14169
12220,6260,12249,6289
5316,14693,5345,14722
7447,14425,7476,14454
3038,10724,3067,10753
10498,15447,10527,15476
3350,587,3379,616
11714,15247,11743,15276
320,12681,349,12710
15284,14900,15313,14929
10624,884,10653,913
495,643,524,672
12708,5132,12737,5161
8716,15190,8745,15219
11565,16149,11594,16178
6892,9734,6921,9763
2868,11634,2897,11663
15545,752,15574,781
2752,16078,2781,16107
2587,2430,2616,2459
13128,260,13157,289
1488,11262,1517,11291
8773,9775,8802,9804
10843,11200,10872,11229
9520,10696,9547,10721
6601,2992,6630,3021
7007,14481,7036,14510
8095,1183,8124,1212
5192,5488,5221,5517
13299,892,13328,921
9687,932,9716,961
1911,9129,1940,9158
4414,14598,4443,14627
7837,1178,7866,1207
6950,10278,6979,10307
16320,9151,16349,9180
14421,3466,14450,3495
13784,7196,13813,7225
73,16201,102,16230
1791,1831,1820,1860
4247,7212,4276,7241
16029,9370,16058,9399
12410,12417,12439,12446
15486,12087,15515,12116
6156,14491,6185,14520
9896,6534,9925,6563
4723,13168,4752,13197
1682,2881,1711,2910
7268,9911,7297,9940
2591,5110,2620,5139
11447,7645,11476,7674
10547,9247,10576,9276
16327,8675,16356,8704
3022,9515,3051,9544
1450,659,1479,688
10797,6513,10826,6542
1120,1237,1149,1266
14684,13041,14713,13070
14071,4716,14100,4745
63,364,92,393
2416,13888,2445,13917
8550,2130,8579,2159
11954,3382,11983,3411
3254,2652,3283,2681
4578,14764,4607,14793
8401,10920,8430,10949
6212,174,6241,203
10100,3539,10129,3568
4686,6558,4715,6587
10154,13809,10183,13838
13386,7973,13415,8002
14965,11518,14994,11547
13537,15607,13566,15636
10859,9337,10888,9366
2118,11307,2147,11336
12917,4508,12946,4537
15188,6596,15217,6625
1086,2705,1115,2734
10330,7688,10359,7717
363,13098,392,13127
11738,8992,11767,9021
7575,13328,7604,13357
8425,13785,8454,13814
1789,2226,1818,2255
3384,10100,3413,10129
15890,14108,15919,14137
14518,742,14547,771
8008,6913,8037,6942
13283,4899,13312,4928
9994,10284,10023,10313
15924,2938,15953,2967
7121,10758,7150,10787
5927,15963,5956,15992
8955,8628,8984,8657
7649,4572,7678,4601
4131,15900,4160,15929
15305,15245,15334,15274
3175,7689,3204,7718
4057,15223,4086,15252
2460,15027,2489,15056
3147,8058,3176,8087
10232,4368,10261,4397
6684,8860,6713,8889
3868,13981,3897,14010
5735,4034,5764,4063
3788,3371,3817,3400
12677,13997,12706,14026
10858,1700,10887,1729
15831,581,15860,610
900,904,929,933
3441,5330,3470,5359
8059,10251,8088,10280
1112,6329,1141,6358
8709,3108,8738,3137
11254,11032,11283,11061
13425,10586,13454,10615
13826,6889,13855,6918
1549,12032,1578,12061
7003,9391,7032,9420
279,8074,308,8103
14880,2077,14909,2106
14815,7388,14844,7417
2801,5653,2830,5682
14598,1418,14627,1447
7683,8765,7712,8794
513,8137,542,8166
5484,5237,5513,5266
4164,6658,4193,6687
8962,4830,8991,4859
7037,14260,7066,14289
13662,7193,13691,7222
14680,16054,14709,16083
11190,11139,11219,11168
15220,6987,15249,7016
8061,7164,8090,7193
5421,5653,5450,5682
15617,1501,15646,1530
9685,11269,9714,11298
4981,3605,5010,3634
368,15866,397,15895
2234,7821,2263,7850
9423,11337,9452,11366
12296,12454,12325,12483
15352,8704,15381,8733
5085,12756,5114,12785
12744,9891,12773,9920
15602,5699,15631,5728
1193,13193,1222,13222
371,2027,400,2056
10012,4444,10041,4473
3337,3171,3366,3200
8301,4625,8330,4654
6762,14049,6791,14078
4085,9055,4114,9084
11056,10950,11085,10979
14712,14041,14741,14070
7845,13431,7874,13460
7298,5768,7327,5797
15308,10130,15337,10159
12843,15127,12872,15156
6374,15719,6403,15748
4945,2329,4974,2358
6246,2287,6275,2316
420,11817,449,11846
5142,7004,5171,7033
10324,8723,10353,8752
13700,7821,13729,7850
11513,13559,11542,13588
15324,4071,15353,4100
15891,9477,15920,9506
9927,4725,9956,4754
394,14292,423,14321
10870,9726,10899,9755
13579,12380,13608,12409
6521,783,6550,812
1897,15921,1926,15950
4282,10792,4311,10821
14013,4113,14042,4142
12924,15890,12953,15919
10551,15680,10580,15709
10795,7676,10824,7705
472,5122,501,5151
7882,8973,7911,9002
15424,6479,15453,6508
5907,3424,5936,3453
8527,7702,8556,7731
579,6642,608,6671
1930,13614,1959,13643
12105,12599,12134,12628
16208,13896,16237,13925
15746,11259,15775,11288
6313,4267,6342,4296
1722,1676,1751,1705
8559,3218,8588,3247
9003,3095,9032,3124
3948,746,3977,775
10748,8790,10777,8819
1157,10841,1186,10870
6640,2679,6669,2708
5068,2845,5097,2874
5766,10218,5795,10247
11374,15834,11403,15863
10243,15602,10272,15631
8286,6576,8315,6605
1711,6692,1740,6721
14692,8365,14721,8394
11852,16059,11881,16088
16330,15635,16359,15664
13130,7332,13159,7361
8350,12987,8379,13016
2650,850,2679,879
8980,785,9009,814
15884,3318,15913,3347
6362,12837,6391,12866
16323,16044,16352,16073
4779,8058,4808,8087
3416,11637,3445,11666
4506,16090,4535,16119
2991,14179,3020,14208
16321,5293,16350,5322
13149,10857,13178,10886
15553,9056,15582,9085
14762,1033,14791,1062
15106,14069,15135,14098
354,12154,383,12183
11798,3204,11827,3233
8200,2633,8229,2662
12489,15523,12518,15552
15697,14667,15726,14696
207,7656,236,7685
6556,4513,6585,4542
12014,2673,12043,2701
15944,5244,15973,5273
14839,7333,14868,7362
3205,5267,3234,5296
10196,9728,10225,9757
15399,10679,15428,10708
7901,12325,7930,12354
12212,13433,12241,13462
3622,2572,3651,2601
3487,3206,3516,3235
8557,15087,8586,15116
9647,3602,9676,3631
1696,11101,1725,11130
1298,722,1327,751
13531,2052,13560,2081
12831,322,12860,351
10265,2527,10294,2556
13837,10402,13866,10431
1541,8018,1570,8047
14747,11698,14776,11727
13779,14251,13808,14280
2795,6564,2824,6593
9394,4914,9423,4943
9424,4978,9453,5007
6133,9893,6162,9922
11559,8461,11588,8490
13096,6004,13125,6033
3521,793,3550,822
1143,257,1172,286
10814,9722,10843,9751
15652,3988,15681,4017
436,8148,465,8177
1138,9870,1167,9899
6509,1456,6538,1485
1030,14720,1059,14749
13303,9056,13332,9085
1487,5042,1516,5071
14134,6812,14163,6841
1349,11106,1378,11135
11938,6386,11967,6415
11185,6535,11214,6564
9515,10700,9544,10729
1849,16343,1878,16372
12216,2496,12245,2525
1281,3973,1310,4002
7820,15173,7849,15202
3263,6425,3292,6454
2603,2748,2632,2777
8541,5514,8570,5543
14081,10821,14110,10850
1915,10021,1944,10050
9287,15228,9316,15257
5771,10123,5800,10152
14431,16115,14460,16144
6476,1112,6505,1141
5294,12173,5323,12202
14075,5066,14104,5095
4928,6663,4957,6692
2791,15558,2820,15587
3708,7796,3737,7825
3367,4751,3396,4780
2731,15422,2760,15451
9655,14811,9684,14840
7604,1262,7633,1291
15322,16300,15351,16329
2141,2845,2170,2874
6545,12782,6574,12811
4523,12277,4552,12306
13513,13577,13542,13606
1319,10115,1348,10144
5650,7323,5679,7352
13957,2459,13986,2488
8015,14951,8044,14980
12746,2004,12775,2033
11660,8483,11689,8512
10831,6553,10860,6582
3403,3385,3432,3414
1393,8729,1422,8758
259,12827,288,12856
1680,9296,1709,9325
4886,15881,4915,15910
10536,7706,10565,7735
4918,13377,4947,13406
4151,13417,4180,13446
15085,12061,15114,12090
2305,13739,2334,13768
2207,8558,2236,8587
5986,12414,6015,12443
5701,10541,5730,10570
3230,15818,3259,15847
6587,4501,6616,4530
7089,12219,7118,12248
14318,15759,14347,15788
11915,9124,11944,9153
14258,7545,14287,7574
13709,1128,13738,1157
4949,3766,4978,3795
7034,13964,7063,13993
12311,4002,12340,4031
16237,16118,16266,16147
9219,8362,9248,8391
11007,1902,11036,1931
6734,4380,6763,4409
768,14252,797,14281
5608,13289,5637,13318
10692,11156,10721,11185
12230,7834,12259,7863
16122,7721,16151,7750
3677,10523,3706,10552
8393,11007,8422,11036
4554,4740,4583,4769
8155,15059,8184,15088
15194,8335,15223,8364
14342,11769,14371,11798
13724,14452,13753,14481
12698,4413,12727,4442
7825,13565,7854,13594
4968,5032,4997,5061
1194,7527,1223,7556
13712,13461,13741,13490
2339,12010,2368,12039
11358,6971,11387,7000
3642,12803,3671,12832
11348,2800,11377,2829
2913,7122,2942,7151
7865,6221,7894,6250
14645,553,14674,582
12457,16127,12486,16156
3166,12854,3195,12883
4353,1728,4382,1757
12830,12904,12859,12933
6690,5015,6719,5044
14517,2125,14546,2154
2523,12195,2552,12224
7948,2315,7977,2344
3744,6128,3773,6157
11702,11602,11731,11631
15175,8131,15204,8160
14803,14375,14832,14404
15324,11050,15353,11079
11422,1707,11451,1736
14635,15626,14664,15655
7502,11262,7531,11291
2695,12485,2724,12514
1141,12998,1170,13027
12465,13705,12494,13734
6137,11484,6166,11513
13907,12810,13936,12839
7878,10898,7907,10927
2359,1672,2388,1701
5572,5468,5601,5497
15152,11933,15181,11962
2511,7613,2540,7642
1980,5138,2009,5167
4912,10566,4941,10595
2712,6456,2741,6485
16236,16043,16265,16072
7539,8501,7568,8530
3021,8963,3050,8992
8636,4125,8665,4154
3771,7855,3800,7884
5197,5572,5226,5601
3741,11614,3770,11643
7164,11296,7193,11325
2636,8747,2665,8776
8354,9416,8383,9445
9845,14942,9874,14971
6643,1398,6672,1427
16329,11841,16358,11870
3792,624,3821,653
11348,3195,11377,3224
2813,12397,2842,12426
13357,14351,13386,14380
9264,3184,9293,3213
13033,377,13062,406
3179,7132,3208,7161
12076,264,12105,293
5378,11827,5407,11856
8058,16224,8087,16253
8130,10534,8159,10563
6161,6758,6190,6787
10185,7319,10214,7348
4046,15870,4075,15899
10306,8470,10335,8499
12681,13951,12710,13980
7442,2709,7471,2738
7179,5376,7208,5405
15865,6266,15894,6295
4223,326,4252,355
14668,9286,14697,9315
782,1042,811,1071
6912,3618,6941,3647
2244,2333,2273,2362
4834,11682,4863,11711
15571,3567,15600,3596
1231,3606,1260,3635
15784,11320,15813,11349
16246,9716,16275,9745
15896,1836,15925,1865
7039,8596,7068,8625
2802,3761,2831,3790
4822,2187,4851,2216
6265,8277,6294,8306
15318,6996,15347,7025
13849,15721,13878,15750
1270,13784,1299,13813
1023,13891,1052,13920
5191,10492,5220,10521
5401,5639,5430,5668
3379,9374,3408,9403
16021,10581,16050,10610
6757,6354,6786,6383
15912,13244,15941,13273
5415,449,5444,478
3655,3615,3684,3644
5719,3359,5748,3388
6632,3172,6661,3201
9461,11190,9490,11219
6514,15447,6543,15476
11504,14243,11533,14272
16301,9211,16330,9240
187,10887,216,10916
7600,1005,7629,1034
1179,7827,1208,7856
11227,891,11256,920
4146,15251,4175,15280
10475,13780,10504,13809
14578,7879,14607,7908
157,2578,186,2607
11985,15344,12014,15373
13923,2439,13952,2468
15249,1936,15278,1965
8146,1865,8175,1894
16158,7367,16187,7396
11857,12604,11886,12633
12102,11856,12131,11885
3050,11046,3079,11075
7930,16019,7959,16048
1528,7699,1557,7728
11477,10279,11506,10308
6814,9053,6843,9082
2916,5484,2945,5513
13658,7923,13687,7952
5155,16323,5184,16352
4022,4614,4051,4643
12886,8349,12915,8378
9749,11591,9778,11620
13203,10211,13232,10240
8853,14939,8882,14968
8253,4853,8282,4882
13913,9137,13942,9166
255,8112,284,8141
5590,9677,5619,9706
12857,13627,12886,13656
16324,392,16353,421
7906,5538,7935,5567
4434,5966,4463,5995
10343,215,10372,244
9544,12603,9573,12632
9259,16020,9288,16049
11442,13193,11471,13222
12439,4148,12468,4177
14689,2223,14718,2252
4763,11626,4792,11655
11606,6899,11635,6928
1009,3682,1038,3711
8900,5361,8929,5390
15414,10624,15443,10653
11211,11020,11240,11049
3200,16046,3229,16075
2447,10172,2476,10201
5703,2810,5732,2839
7800,3372,7829,3401
8674,15560,8703,15589
8996,5795,9025,5824
11534,7525,11563,7554
2979,16192,3008,16221
4000,6885,4029,6914
10081,6791,10110,6820
4125,2850,4154,2879
6201,6718,6230,6747
11108,6800,11137,6829
12132,6926,12161,6955
16331,4491,16360,4520
4308,13801,4337,13830
12029,8869,12058,8898
9954,6019,9983,6048
7353,7427,7382,7456
14868,2917,14897,2946
11746,2079,11775,2108
10290,4122,10319,4151
15970,252,15999,281
8818,12672,8847,12701
11960,3528,11989,3557
4047,7743,4076,7772
2174,11616,2203,11645
14002,915,14031,944
14213,5052,14242,5081
697,14704,726,14733
12066,998,12095,1027
80,10445,109,10474
8036,505,8065,534
8327,13536,8356,13565
6690,3524,6719,3553
2285,9687,2314,9716
6396,1908,6425,1937
4676,7196,4705,7225
6050,16285,6079,16314
16016,2814,16045,2843
14259,7987,14288,8016
13308,6802,13337,6831
2247,15053,2276,15082
1755,10568,1784,10597
9825,1537,9854,1566
9296,2778,9325,2807
8635,13116,8664,13145
9578,14526,9607,14555
12956,1509,12985,1538
2491,3743,2520,3772
11499,4028,11528,4057
12475,3668,12504,3697
3729,6278,3758,6307
11381,8943,11410,8972
13055,4709,13084,4738
12312,5922,12341,5951
15068,9609,15097,9638
2712,14248,2741,14277
4453,4175,4482,4204
13176,1386,13205,1415
13592,14059,13621,14088
13657,14890,13686,14919
3720,4405,3749,4434
8980,5002,9009,5031
10664,9051,10693,9080
6654,11545,6683,11574
5851,251,5880,280
12203,15069,12232,15098
4953,8319,4982,8348
7442,9348,7471,9377
7112,6855,7141,6884
15166,4254,15195,4283
10828,8789,10857,8818
6553,10202,6582,10231
12257,992,12286,1021
4165,15470,4194,15499
14922,1306,14951,1335
4569,5275,4598,5304
11930,8237,11959,8266
1137,5043,1166,5072
8003,11942,8032,11971
14274,12008,14303,12037
14811,15885,14840,15914
11820,6582,11849,6611
2753,9544,2782,9564
5743,9993,5772,10022
13021,1355,13050,1384
13017,8422,13046,8451
13714,16087,13743,16116
8800,1979,8829,2008
7038,9830,7067,9859
3780,4423,3809,4452
9071,7674,9100,7703
8742,12248,8771,12277
8798,14637,8827,14666
208,14152,237,14181
13752,4863,13781,4892
2376,7937,2405,7966
9996,13121,10025,13150
8313,11723,8342,11752
16283,13989,16312,14018
4963,16154,4992,16183
7022,1754,7051,1783
1395,2347,1424,2376
223,11140,252,11169
76,9843,105,9872
730,8433,759,8462
2193,15521,2222,15550
15075,4162,15104,4191
2424,1418,2453,1447
881,6827,910,6856
7192,14458,7221,14487
10958,7419,10987,7448
10566,8469,10595,8498
1844,4846,1873,4875
16036,3921,16065,3950
6210,3030,6239,3059
4937,10341,4966,10370
10709,11195,10738,11224
985,9314,1014,9343
5389,9522,5418,9551
14065,3218,14094,3247
13581,389,13610,418
15268,1697,15297,1726
15068,5807,15097,5836
4580,7734,4609,7763
15252,4552,15281,4581
14778,13985,14807,14014
9194,3785,9223,3814
